"index","s","d","p","q","n","rep","mean","vara","seed","phi","theta"
319,32,1,12,3,420,4,324,2.24267555740492,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267"
320,32,1,8,4,318,5,-257,0.0700807541039021,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
321,33,0,0,1,315,1,-940,6.43293962181076,40,"0","0.343249502380434"
322,33,0,1,3,331,2,-996,14.1514321092809,41,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818"
323,33,0,9,8,188,3,-569,0.451685393712319,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
324,33,0,12,9,813,4,255,2.38071277742948,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261"
325,33,0,7,0,93,5,-550,4.44499973402495,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","0"
326,33,1,7,10,269,1,1000,6.69983471751227,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
327,33,1,2,10,397,2,-420,6.56508530296658,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
328,33,1,9,11,209,3,817,8.56100341595227,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
329,33,1,5,9,242,4,-129,1.4811750405912,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
330,33,1,2,3,683,5,144,1.55117944428091,44,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716"
331,34,0,7,0,209,1,225,3.17882746593148,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","0"
332,34,0,10,11,100,2,636,14.8675273341499,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261"
333,34,0,7,3,88,3,636,4.27279252098703,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126"
334,34,0,2,1,112,4,-234,1.10072055570503,43,"0.343249502380434 -0.146881709557787","0.196121407672383"
335,34,0,12,11,367,5,150,2.31147510151783,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409 0.329722554168277"
336,34,1,7,6,955,1,-927,1.64325974871003,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
337,34,1,2,4,308,2,-674,4.75247560090547,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
338,34,1,9,8,239,3,-462,0.668370619984322,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
339,34,1,6,1,215,4,677,7.78298082524275,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834"
340,34,1,3,6,416,5,-226,3.42570031392081,44,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
341,35,0,1,0,463,1,461,7.43517091938426,40,"0.343249502380434","0"
342,35,0,4,9,151,2,406,1.68371944437814,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
343,35,0,6,6,93,3,122,0.67279010495407,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
344,35,0,4,5,248,4,110,1.94105444244365,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
345,35,0,9,10,94,5,835,8.48806390978838,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296"
346,35,1,9,11,822,1,-44,0.218189755585008,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
347,35,1,0,4,205,2,524,1.91097000159916,41,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818"
348,35,1,11,11,1074,3,447,1.43902810790322,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409"
349,35,1,10,3,419,4,594,1.75504137866291,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089"
350,35,1,5,1,963,5,173,3.09219222373125,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184"
351,36,0,6,8,336,1,-830,6.06076667983173,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
352,36,0,5,5,287,2,-660,2.86322880012168,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
353,36,0,8,10,176,3,-462,0.668370619984322,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
354,36,0,0,11,379,4,-480,5.23595549688906,43,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
355,36,0,1,2,367,5,-813,8.36617774220815,44,"0.343249502380434","-0.146881709557787 0.196121407672383"
356,36,1,3,9,406,1,-857,17.463132909042,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
357,36,1,11,5,310,2,-664,0.499902054504818,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
358,36,1,8,7,789,3,-498,3.39217148429049,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
359,36,1,6,5,745,4,-356,3.56017772025845,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
360,36,1,10,10,170,5,-761,16.7452796381889,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
361,37,0,7,4,352,1,995,4.05199473771813,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
362,37,0,9,8,134,2,-649,0.76591307469913,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
363,37,0,3,3,472,3,-633,6.28229670301723,42,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184"
364,37,0,0,2,184,4,505,2.90661720111105,43,"0","0.343249502380434 -0.146881709557787"
365,37,0,6,0,86,5,-377,3.54160972078657,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","0"
366,37,1,10,2,1177,1,-411,4.07522878493838,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337"
367,37,1,6,1,1132,2,-515,5.87837735996185,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834"
368,37,1,7,0,859,3,-189,1.37479404403875,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","0"
369,37,1,11,7,421,4,707,2.86462832259474,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
370,37,1,7,12,666,5,-790,5.31150091473191,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296"
371,38,0,9,5,572,1,251,0.267797118446894,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
372,38,0,9,11,267,2,-205,0.342787546236578,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
373,38,0,0,11,94,3,-794,1.29048944995797,42,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
374,38,0,6,0,297,4,10,0.101687282979954,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","0"
375,38,0,12,0,256,5,-961,2.1910001642999,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0"
376,38,1,12,2,384,1,628,1.74762814294718,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998"
377,38,1,5,3,288,2,-327,1.4739422261955,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914"
378,38,1,3,4,239,3,815,1.51800531585301,42,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
379,38,1,0,7,920,4,9,0.120142132683793,43,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
380,38,1,11,1,426,5,-165,0.181572578187725,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337"
381,39,0,3,11,469,1,246,1.56549235139489,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
382,39,0,1,9,170,2,922,10.9988165815301,41,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
383,39,0,4,1,453,3,664,0.361293634601,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716"
384,39,0,6,7,152,4,143,0.0850461655835365,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
385,39,0,9,6,489,5,1,0.00310104697780112,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
386,39,1,11,0,806,1,609,6.45022946182311,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0"
387,39,1,0,3,405,2,729,6.06766630117543,41,"0","0.343249502380434 -0.146881709557787 0.196121407672383"
388,39,1,1,9,433,3,883,7.24974534768687,42,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
389,39,1,10,7,497,4,-574,4.55017113891208,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
390,39,1,5,8,420,5,-645,14.3710297546238,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
391,40,0,3,10,390,1,699,5.32176260519984,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
392,40,0,6,1,327,2,898,11.4033568439232,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834"
393,40,0,3,2,208,3,-390,1.07225329952657,42,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716"
394,40,0,4,7,302,4,126,0.439842725414607,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
395,40,0,8,6,297,5,-911,7.64069994907026,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
396,40,1,10,1,196,1,391,4.03930819489019,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522"
397,40,1,5,3,171,2,-495,10.5328338212013,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914"
398,40,1,12,3,396,3,-349,4.25747756393845,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267"
399,40,1,8,4,1387,4,381,8.33817830421017,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
400,40,1,2,10,1055,5,-661,6.9755512860174,44,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
401,41,0,2,7,488,1,-865,5.13855224114357,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
402,41,0,5,3,99,2,-298,0.153651737399341,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914"
403,41,0,1,12,612,3,588,9.38967215341908,42,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
404,41,0,8,9,466,4,138,0.437986973297217,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
405,41,0,11,8,416,5,907,11.989056012638,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296"
406,41,1,3,11,670,1,-113,0.396681422149288,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
407,41,1,5,2,199,2,-567,4.39669522347068,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834"
408,41,1,5,7,328,3,607,6.71142230169133,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
409,41,1,7,7,337,4,749,6.4441746411757,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
410,41,1,6,6,748,5,556,9.29757275751565,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
411,42,0,10,11,132,1,-403,0.379032195108799,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261"
412,42,0,3,2,121,2,-547,0.792064736545376,41,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716"
413,42,0,2,3,166,3,-433,2.21284470135069,42,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716"
414,42,0,1,6,305,4,332,1.68407697572191,43,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
415,42,0,0,0,429,5,791,6.16259462589898,44,"0","0"
416,42,1,3,7,404,1,462,1.73769519312962,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
417,42,1,9,4,264,2,-429,3.24914290192929,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
418,42,1,2,0,1229,3,-15,0.0581990421280608,42,"0.343249502380434 -0.146881709557787","0"
419,42,1,0,5,914,4,547,3.83266355967989,43,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716"
420,42,1,6,2,1121,5,687,5.37740118206449,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914"
421,43,0,4,5,734,1,-106,0.977253569738408,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
422,43,0,0,2,482,2,994,0.122981664921375,41,"0","0.343249502380434 -0.146881709557787"
423,43,0,6,10,411,3,-810,2.05770594314805,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
424,43,0,1,2,107,4,-657,12.2583969854331,43,"0.343249502380434","-0.146881709557787 0.196121407672383"
425,43,0,2,7,148,5,-284,0.0429246504125129,44,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
426,43,1,5,4,642,1,47,0.247010841291794,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
427,43,1,11,6,1638,2,-836,6.96421597971697,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
